,Major Category,LSOA,Borough,Mean,Standard Deviation,Normalised Deviation
44027,Violence Against the Person,E01001333,Ealing,138.5,65.0,2.13
47488,Violence Against the Person,E01034040,Hounslow,139.7,65.7,2.13
47462,Violence Against the Person,E01033935,Brent,161.6,76.3,2.12
45766,Violence Against the Person,E01003166,Lambeth,112.3,53.0,2.12
45720,Violence Against the Person,E01003120,Lambeth,140.5,66.3,2.12
44311,Violence Against the Person,E01001631,Greenwich,181.5,85.6,2.12
47711,Violence Against the Person,E01035694,Tower Hamlets,147.8,69.8,2.12
47061,Violence Against the Person,E01004551,Wandsworth,288.6,136.9,2.11
45212,Violence Against the Person,E01002589,Hounslow,119.0,56.3,2.11
47453,Violence Against the Person,E01033926,Enfield,147.6,70.1,2.11
45374,Violence Against the Person,E01002765,Islington,105.5,49.9,2.11
43362,Violence Against the Person,E01000643,Brent,156.8,74.2,2.11
45344,Violence Against the Person,E01002732,Islington,165.6,78.4,2.11
46671,Violence Against the Person,E01004123,Sutton,146.2,69.2,2.11
46086,Violence Against the Person,E01003499,Newham,124.8,59.4,2.1
47574,Violence Against the Person,E01034386,Bromley,432.3,205.7,2.1
44750,Violence Against the Person,E01002105,Haringey,173.1,82.3,2.1
47623,Violence Against the Person,E01034602,Hillingdon,309.3,147.8,2.09
46755,Violence Against the Person,E01004211,Tower Hamlets,211.3,101.1,2.09
47381,Violence Against the Person,E01033706,Hackney,493.8,236.8,2.09
46559,Violence Against the Person,E01004005,Southwark,138.6,66.2,2.09
44723,Violence Against the Person,E01002077,Haringey,136.5,65.2,2.09
43660,Violence Against the Person,E01000956,Camden,234.3,112.0,2.09
47375,Violence Against the Person,E01033699,Hackney,446.3,213.5,2.09
44490,Violence Against the Person,E01001839,Hackney,123.8,59.1,2.09
43260,Violence Against the Person,E01000533,Brent,192.2,92.6,2.08
46492,Violence Against the Person,E01003922,Southwark,137.5,66.1,2.08
47373,Violence Against the Person,E01033604,Westminster,300.3,144.3,2.08
44684,Violence Against the Person,E01002038,Haringey,188.1,90.6,2.08
47319,Violence Against the Person,E01033084,Hounslow,194.6,93.6,2.08
47599,Violence Against the Person,E01034484,Redbridge,188.5,90.8,2.08
46537,Violence Against the Person,E01003980,Southwark,132.1,63.9,2.07
44410,Violence Against the Person,E01001747,Hackney,135.4,65.3,2.07
47594,Violence Against the Person,E01034479,Barking and Dagenham,131.4,63.5,2.07
44360,Violence Against the Person,E01001688,Greenwich,112.8,54.4,2.07
46782,Violence Against the Person,E01004247,Tower Hamlets,144.0,69.5,2.07
43945,Violence Against the Person,E01001250,Ealing,125.6,60.8,2.07
46780,Violence Against the Person,E01004244,Tower Hamlets,130.4,62.9,2.07
44526,Violence Against the Person,E01001876,Hammersmith and Fulham,197.2,95.3,2.07
44398,Violence Against the Person,E01001734,Hackney,166.3,80.8,2.06
47432,Violence Against the Person,E01033880,Southwark,151.2,73.5,2.06
42846,Violence Against the Person,E01000106,Barking and Dagenham,139.7,67.8,2.06
45799,Violence Against the Person,E01003199,Lewisham,194.5,95.1,2.05
46825,Violence Against the Person,E01004306,Tower Hamlets,167.9,82.1,2.05
46195,Violence Against the Person,E01003618,Newham,142.5,69.6,2.05
47240,Violence Against the Person,E01004749,Westminster,156.8,76.6,2.05
42755,Violence Against the Person,E01000009,Barking and Dagenham,177.9,86.6,2.05
47342,Violence Against the Person,E01033485,Brent,194.1,94.5,2.05
47414,Violence Against the Person,E01033862,Lambeth,272.6,132.8,2.05
47426,Violence Against the Person,E01033874,Southwark,345.8,168.5,2.05
43834,Violence Against the Person,E01001136,Croydon,171.0,83.9,2.04
46790,Violence Against the Person,E01004259,Tower Hamlets,225.8,110.8,2.04
43446,Violence Against the Person,E01000729,Bromley,166.6,81.6,2.04
42845,Violence Against the Person,E01000105,Barking and Dagenham,155.6,76.4,2.04
44246,Violence Against the Person,E01001558,Enfield,205.3,100.7,2.04
