,LSOA,Major Category,Borough,Population,Mean,Normalised Deviation,Regression,Flat
54795,E01035716,Miscellaneous Crimes Against Society,Westminster,2201,178.8,18738.24,0.151,6.622516556291391
49240,E01004734,Miscellaneous Crimes Against Society,Westminster,1699,179.3,22322.85,0.189,5.291005291005291
