,DataOriginal,DataLog,Linear,DataLinear,MonthlyAverage,DataSeasons,DataRolled,DataNormalised,ConfLowerNormalised,ConfUpperNormalised,ModelledNormalised,ResidualsNormalised,ModelledSeasons,ResidualsSeasons,ModelledLinear,ResidualsLinear,ModelledLog,ResidualsLog,ModelledOriginal,ResidualsOriginal,ConfLowerSeasons,ConfUpperSeasons,ConfLowerLinear,ConfUpperLinear,ConfLowerLog,ConfUpperLog,ConfLowerOriginal,ConfUpperOriginal,Purpose
2010-04-01,2704.53,7.903053283691406,7.414959636389041,0.4880936473023656,0.029384742817196125,0.4587089044851695,0.0818090511830859,0.34225008723320355,0.0,0.0,0.34225008723320355,0.0,0.0818090511830859,0.3768998533020836,0.11119379400028202,0.3768998533020836,7.526153430389322,0.376899853302084,1929.2929875904572,775.2370417064178,0.0012264137477177087,0.0012264137477177087,0.030611156564913835,0.030611156564913835,7.445570792953954,7.445570792953954,1779.8471196341036,1779.8471196341036,Train
2010-05-01,2366.4639,7.7695746421813965,7.4154057678577665,0.35416887432363,0.03449165821075425,0.31967721611287575,0.10400160034909438,0.43650614697169865,0.0,0.0,0.43650614697169865,0.0,0.10400160034909438,0.21567561576378136,0.13849325855984862,0.21567561576378136,7.553899026417615,0.21567561576378136,1983.6000237502,382.8638434372999,0.0012264137477177087,0.0012264137477177087,0.03571807195847196,0.03571807195847196,7.451123839816239,7.451123839816239,1789.7637554329426,1789.7637554329426,Train
2010-06-01,1555.1049,7.349941253662109,7.415851899326493,-0.06591064566438387,0.04583206709135249,-0.11174271275573636,0.0989772096154576,0.4151665852297527,0.0,0.0,0.4151665852297527,0.0,0.0989772096154576,-0.21071992237119397,0.1448092767068101,-0.21071992237119397,7.560661176033303,-0.21071992237119375,1997.0656630604117,-441.9608046619742,0.0012264137477177087,0.0012264137477177087,0.0470584808390702,0.0470584808390702,7.462910380165564,7.462910380165564,1810.9955435589322,1810.9955435589322,Train
2010-07-01,1419.8783,7.259030342102051,7.416298030795219,-0.15726768869316832,-2.9796163225303086e-05,-0.15723789252994302,0.06229308592675615,0.2593619983843341,-0.10456401943271898,0.5094387062955413,0.20243734343141118,0.056924654952922926,0.048890200135585475,-0.2061280926655285,0.048860403972360175,-0.2061280926655285,7.465158434767579,-0.20612809266552823,1815.0735905982158,-395.1952946997783,-0.0233931401429734,0.12117354041414435,-0.023422936306198704,0.12114374425091905,7.39287509448902,7.537441775046138,1688.433832643956,1951.206249656282,Train
2010-08-01,2231.2373,7.71075963973999,7.416744162263946,0.2940154774760444,0.1440012230250086,0.1500142544510358,0.06160951759713292,0.2564587511354333,-0.047194410113919394,0.5654534714648054,0.259129530675443,-0.00267077954000966,0.06223835150359663,0.08777590294743917,0.20623957452860522,0.08777590294743917,7.622983736792551,0.0877759029474392,2125.552459549109,105.68484513839121,-0.009885490035654318,0.13436219304284758,0.13411573298935428,0.2783634160678562,7.5508598952533,7.695107578331802,1977.5777198903165,2284.593999039399,Train
2010-09-01,1555.1049,7.349941253662109,7.417190293732672,-0.06724904007056232,0.10131642259432395,-0.16856546266488626,0.07581168626564735,0.3167781154600161,0.020567152405927824,0.6241153672345114,0.32234125982021966,-0.0055631443602035535,0.07712152623852496,-0.24568698890341123,0.1784379488328489,-0.24568698890341123,7.595628242565521,-0.24568698890341167,2068.1680341402257,-513.0631757417882,0.006068941031795647,0.14817411144525428,0.1073853636261196,0.24949053403957822,7.524575657358791,7.66668082777225,1926.2498247150654,2220.5367715188227,Train
2010-10-01,2434.0771,7.797733783721924,7.417636425201398,0.3800973585205254,0.14294046317538012,0.23715689534514528,0.03176127006880763,0.12968745591044092,-0.23842823288633697,0.35471303972594137,0.05814240341980219,0.07154505249063874,0.01491601789734753,0.22224087744779775,0.15785648107272765,0.22224087744779775,7.5754929062741265,0.2222408774477973,2026.9212919936463,407.15585644385374,-0.05491141225068353,0.08474344804537859,0.0880290509246966,0.2276839112207587,7.5056654761260955,7.645320336422158,1890.1476068152185,2173.586876085661,Train
2010-11-01,1690.3313,7.433271408081055,7.418082556670124,0.015188851410930404,-0.048617623069069686,0.0638064744800001,-0.019065959287502734,-0.08618564324161315,-0.4437502089899814,0.14389247386083037,-0.14992886756457552,0.06374322432296237,-0.03407427433602054,0.09788074881602063,-0.08269189740509023,0.09788074881602063,7.335390659265034,0.09788074881602071,1594.0562902592671,96.27500856885786,-0.10325438417401736,0.03510583550197628,-0.15187200724308705,-0.013511787567093404,7.266210549427037,7.404570769103031,1487.4404850072904,1708.3089006398495,Train
2010-12-01,1284.6517,7.159020900726318,7.418528688138851,-0.25950778741253266,-0.028327883829677235,-0.23117990358285542,-0.0006088543165776602,-0.007794739351950234,-0.301406483751733,0.28526233309678045,-0.00807207532747628,0.0002773359755260463,-0.0006741529540280334,-0.2305057506288274,-0.02900203678370527,-0.2305057506288274,7.389526651355146,-0.2305057506288275,1682.7863199910792,-398.13458659264165,-0.06973961462406053,0.06839130871600445,-0.09806749845373777,0.04006342488632721,7.320461189685113,7.458592113025178,1570.4198248652867,1803.187732983543,Train
2011-01-01,1419.8783,7.259030342102051,7.418974819607577,-0.1599444775055261,-0.21540188013604997,0.05545740263052387,0.014179298258091987,0.055013412252147044,-0.27212565528942423,0.3144588661824367,0.021166605446506212,0.03384680680564083,0.00621008199517411,0.04924732063534976,-0.20919179814087585,0.049247320635349756,7.209783021466701,0.049247320635349645,1405.7771648623354,14.10113103610206,-0.06284545601957288,0.0752656200099211,-0.27824733615562286,-0.14013626012612887,7.140727483451954,7.278838559481448,1311.9097424652969,1506.3557058553251,Train
