,DataOriginal,DataLog,Linear,DataLinear,MonthlyAverage,DataSeasons,DataRolled,DataNormalised,Purpose,ModelledNormalised,ResidualsNormalised,ModelledSeasons,ResidualsSeasons,ModelledLinear,ResidualsLinear,ModelledLog,ResidualsLog,ModelledOriginal,ResidualsOriginal
2012-05-01,676.1325,6.517867088317871,6.677432801814149,-0.1595657134962778,-0.05271222472029254,-0.10685348877598524,0.23088694231691984,0.7448034177306517,Train,0.7562772035598755,-0.01147378582922376,0.2337727447742067,-0.34062623355019195,0.18106052005391415,-0.34062623355019195,6.858493321868063,-0.34062623355019195,971.714795279713,-295.5822879554943
2012-06-01,946.5855,6.853917121887207,6.68129204731471,0.17262507457249665,-0.0447955792347301,0.21742065380722675,0.23319657886846126,0.7539864008100439,Train,0.6927659511566162,0.061220449653427655,0.2177988603930049,-0.00037820658577814026,0.1730032811582748,-0.00037820658577814026,6.854295328472985,-0.0003782065857782513,967.6399041612008,-21.054393907294525
2012-07-01,709.93915,6.566586971282959,6.685151292815273,-0.11856432153231378,-0.07358657293534704,-0.04497774859696674,0.19964961084389188,0.620605571030168,Train,0.5506902933120728,0.06991527771809525,0.18206503298582472,-0.22704278158279145,0.10847846005047768,-0.22704278158279145,6.79362975286575,-0.22704278158279134,910.6237510564722,-200.68460310725345
2012-08-01,743.7458,6.613042831420898,6.689010538315835,-0.0759677068949367,0.06694918618334235,-0.14291689307827904,0.19579036534332958,0.6052614312315353,Train,0.44802096486091614,0.15724046637061917,0.15624239652195546,-0.2991592896002345,0.22319158270529782,-0.2991592896002345,6.912202121021133,-0.29915928960023486,1025.386560548505,-281.6407719742863
2012-09-01,743.7458,6.613042831420898,6.6928697838163975,-0.07982695239549908,0.020883479903416588,-0.10071043229891567,0.13809882728600456,0.3758831693353301,Train,0.25200432538986206,0.12387884394546805,0.10694172904619252,-0.2076521613451082,0.1278252089496091,-0.2076521613451082,6.820694992766007,-0.20765216134510833,935.6339939850143,-191.88820541079554
2012-10-01,845.16565,6.740715026855469,6.69672902931696,0.04398599753850885,0.05908218208185376,-0.01509618454334491,0.08347072955155554,0.15868497128117098,Train,0.0530218631029129,0.10566310817825808,0.05689511956860242,-0.07199130411194733,0.11597730165045618,-0.07199130411194733,6.8127063309674165,-0.07199130411194776,928.1813497400019,-83.0157003259394
2012-11-01,709.93915,6.566586971282959,6.700588274817522,-0.1340013035345633,-0.13578992276319105,0.001788619228627747,0.0651008127532841,0.08564723076923458,Train,-0.051058605313301086,0.13670583608253567,0.030717563530727666,-0.02892894430209992,-0.10507235923246339,-0.028928944302099913,6.595515915585059,-0.028928944302100135,746.783512284153,-36.8443643349342
2012-12-01,439.48615,6.087879180908203,6.704447520318085,-0.6165683394098815,-0.11891178034649483,-0.4976565590633867,0.006838580090449654,-0.14600008029940242,Train,-0.17288661003112793,0.026886529731725506,7.627733157211658e-05,-0.4977328363949588,-0.11883550301492271,-0.4977328363949588,6.585612017303162,-0.4977328363949587,739.4140936648507,-299.9279486453195
2013-01-01,642.32587,6.466651439666748,6.708306765818647,-0.241655326151899,-0.30920148010120746,0.06754615394930846,0.02264386057560512,-0.08315918736178277,Train,-0.2189522385597229,0.13579305119794013,-0.011509811687598362,0.07905596563690682,-0.3207112917888058,0.07905596563690681,6.387595474029841,0.07905596563690676,606.4033527582159,35.922513941002876
2013-02-01,777.5524,6.657436370849609,6.712166011319209,-0.05472964046960005,-0.22439797119614127,0.16966833072654122,0.015242430245330903,-0.1125868518316954,Train,-0.23836329579353333,0.12577644396183793,-0.016391938432651597,0.18606026915919283,-0.24078990962879288,0.18606026915919283,6.471376101690416,0.18606026915919305,659.4845287261552,118.06790047306356
2013-03-01,980.39215,6.888972282409668,6.716025256819772,0.17294702558989616,-0.18929693324388921,0.36224395883378535,-0.004273286507672808,-0.19018022755370514,Train,-0.2723621726036072,0.08218194504990203,-0.02494308656316732,0.3871870453969527,-0.21424001980705654,0.3871870453969527,6.501785237012715,0.3871870453969528,679.8777914077735,300.5143594711327
2013-04-01,709.93915,6.566586971282959,6.719884502320333,-0.1532975310373743,-0.054401337183292243,-0.09889619385408208,-0.015703315305455906,-0.23562536955102745,Train,-0.3356785178184509,0.10005314826742348,-0.040867949317885566,-0.05802824453619651,-0.0952692865011778,-0.05802824453619651,6.624615215819156,-0.058028244536196816,768.8631826870601,-58.92403473784134
2013-05-01,405.6795,6.008025169372559,6.723743747820896,-0.7157185784483371,-0.05271222472029254,-0.6630063537280445,-0.06204938738479418,-0.41989470639400805,Train,-0.46592432260513306,0.046029616211125,-0.07362641885000695,-0.5893799348780375,-0.1263386435702995,-0.5893799348780375,6.597405104250596,-0.5893799348780373,748.1975516928844,-342.51804729835317
2013-06-01,608.5193,6.412670612335205,6.727602993321458,-0.314932380986253,-0.0447955792347301,-0.2701368017515229,-0.10267917534802333,-0.5814364239151543,Train,-0.6304481029510498,0.04901167903589554,-0.11500623338298327,-0.1551305683685396,-0.15980181261771337,-0.1551305683685396,6.567801180703745,-0.15513056836853956,726.3434443534618,-117.82415724408679
2013-07-01,574.71265,6.3556084632873535,6.73146223882202,-0.3758537755346669,-0.07358657293534704,-0.3022672025993199,-0.12411996318155276,-0.6666837723573726,Train,-0.769731879234314,0.10304810687694133,-0.15003786721692514,-0.15222933538239475,-0.22362444015227217,-0.15222933538239475,6.507837798669748,-0.15222933538239491,684.0113428899132,-109.29869640553818
2013-08-01,811.359,6.699942588806152,6.735321484322583,-0.035378895516430475,0.06694918618334235,-0.10232808169977282,-0.12073756223334388,-0.6532355392774137,Train,-0.8425632119178772,0.18932767264046346,-0.16835586983210232,0.0660277881323295,-0.10140668364875997,0.0660277881323295,6.633914800673823,0.06602778813232923,776.055983876031,35.30302491303155
2013-09-01,473.29276,6.161824703216553,6.739180729823145,-0.5773560266065925,0.020883479903416588,-0.598239506510009,-0.16219831841760168,-0.8180811390081336,Train,-0.9204564094543457,0.10237527044621209,-0.18794699556883568,-0.41029251094117336,-0.1670635156654191,-0.41029251094117336,6.572117214157726,-0.410292510941173,729.4894672782076,-256.1967121512545
2013-10-01,439.48615,6.087879180908203,6.743039975323708,-0.6551607944155045,0.05908218208185376,-0.7142429764973582,-0.22046055108043613,-1.0497284500767707,Train,-1.0445258617401123,-0.005202588336658431,-0.2191520342203828,-0.4950909422769755,-0.16006985213852903,-0.4950909422769754,6.582970123185179,-0.4950909422769758,737.460579650747,-297.9744346312158
2013-11-01,507.0994,6.230677127838135,6.74689922082427,-0.5162220929861352,-0.13578992276319105,-0.3804321702229442,-0.2523122835347338,-1.1763691200046564,Train,-1.1692625284194946,-0.007106591585161803,-0.2505248857425283,-0.12990728448041589,-0.3863148085057193,-0.12990728448041589,6.36058441231855,-0.12990728448041544,590.2163416461286,-83.1169458941755
2013-12-01,540.906,6.295092582702637,6.750758466324832,-0.4556658836221956,-0.11891178034649483,-0.33675410327570077,-0.23890374555242663,-1.1230575384362331,Train,-1.213080883026123,0.09002334458988992,-0.26154575690747583,-0.07520834636822493,-0.3804575372539707,-0.07520834636822493,6.370300929070861,-0.07520834636822471,595.9889043190299,-55.08289845965487
2014-01-01,540.906,6.295092582702637,6.754617711825395,-0.459525129122758,-0.30920148010120746,-0.15032364902155054,-0.2570595624666649,-1.1952440300315101,Train,-1.2590224742889404,0.06377844425743029,-0.2731006489833092,0.12277699996175867,-0.5823021290845167,0.12277699996175873,6.172315582740878,0.12277699996175873,488.758876473498,52.14712938587701
2014-02-01,777.5524,6.657436370849609,6.758476957325957,-0.10104058647634773,-0.22439797119614127,0.12335738471979354,-0.26091880796722716,-1.2105881698301426,Train,-1.276300072669983,0.0657119028398403,-0.2774461838055676,0.40080356852536114,-0.5018441550017089,0.40080356852536114,6.256632802324249,0.4008035685253608,531.8449070845563,245.70752211466242
2014-03-01,743.7458,6.613042831420898,6.762336202826519,-0.14929337140562016,-0.18929693324388921,0.04000356183826906,-0.2877721743835202,-1.3173556217311613,Train,-1.3209316730499268,0.003576051318765483,-0.2886715965826685,0.32867515842093753,-0.4779685298265577,0.32867515842093753,6.284367672999961,0.3286751584209373,546.8301378212614,196.9156507529574
2014-04-01,473.29276,6.161824703216553,6.766195448327081,-0.6043707451105282,-0.054401337183292243,-0.549969407927236,-0.32536160888961635,-1.4668090674705025,Train,-1.403485655784607,-0.06332341168589561,-0.3094349688279282,-0.24053443909930783,-0.36383630601122047,-0.24053443909930777,6.40235914231586,-0.24053443909930738,615.4373779579645,-142.14462283101136
2014-05-01,878.9723,6.779890537261963,6.770054693827643,0.009835843434319536,-0.05271222472029254,0.06254806815461209,-0.264898740399395,-1.2264121539792199,Train,-1.3271886110305786,0.10077645705135874,-0.29024529573205193,0.35279336388666405,-0.34295752045234446,0.352793363886664,6.427097173375299,0.35279336388666405,630.8770106416559,248.09527939740656
2014-06-01,574.71265,6.3556084632873535,6.773913939328206,-0.4183054760408522,-0.0447955792347301,-0.3735098968061221,-0.27351316498727823,-1.2606626143715425,Train,-1.2718162536621094,0.011153639290566897,-0.2763184465352768,-0.0971914502708453,-0.3211140257700069,-0.0971914502708453,6.452799913558199,-0.09719145027084508,647.3284997621669,-72.61585327779187
2014-07-01,709.93915,6.566586971282959,6.777773184828768,-0.21118621354580913,-0.07358657293534704,-0.1375996406104621,-0.25979086815487346,-1.2061035455265898,Train,-1.1958101987838745,-0.010293346742715315,-0.257201961078695,0.11960232046823288,-0.330788534014042,0.11960232046823288,6.446984650814726,0.11960232046823283,643.5692403266262,66.36990762259256
2014-08-01,608.5193,6.412670612335205,6.7816324303293305,-0.3689618179941254,0.06694918618334235,-0.43591100417746775,-0.28758944502801465,-1.3166291002450876,Train,-1.1779601573944092,-0.13866894285067843,-0.2527124495895411,-0.18319855458792667,-0.18576326340619875,-0.18319855458792667,6.595869166923132,-0.18319855458792667,747.0477144725969,-138.5284273632219
2014-09-01,676.1325,6.517867088317871,6.785491675829893,-0.2676245875120218,0.020883479903416588,-0.2885080674154384,-0.2617784917701338,-1.2140062235539852,Train,-1.1285783052444458,-0.08542791830953944,-0.24029228832796543,-0.04821577908747296,-0.21940880842454885,-0.04821577908747293,6.566082867405344,-0.048215779087472654,725.0947136031019,-48.96220627888317
2014-10-01,777.5524,6.657436370849609,6.789350921330455,-0.13191455048084588,0.05908218208185376,-0.19099673256269964,-0.21817463810891224,-1.0406397905972276,Train,-1.0319502353668213,-0.008689555230406265,-0.21598910491090131,0.024992372348201675,-0.15690692282904756,0.024992372348201675,6.632443998501408,0.024992372348201286,774.9139283216332,2.6385008775855567
2014-11-01,1048.0054,6.955597877502441,6.793210166831018,0.16238771067142377,-0.13578992276319105,0.2981776334346148,-0.161623821137449,-0.8157969706184024,Train,-0.8858470916748047,0.07005012105640229,-0.1792423138029587,0.4774199472375735,-0.31503223656614976,0.4774199472375735,6.478177930264868,0.4774199472375731,663.9923445825315,384.0130265112185
2014-12-01,912.77893,6.817588806152344,6.79706941233158,0.02051939382076373,-0.11891178034649483,0.13943117416725856,-0.12194171468386905,-0.6580231806796081,Train,-0.7294878959655762,0.0714647152859681,-0.13991599571465813,0.27934716988191666,-0.2588277760611529,0.27934716988191666,6.538241636270427,0.279347169881917,705.1581597333409,207.62077093072162
2015-01-01,507.0994,6.230677127838135,6.8009286578321415,-0.5702515299940067,-0.30920148010120746,-0.2610500498927993,-0.1311689147564731,-0.6947100014178484,Train,-0.6287502646446228,-0.06595973677322564,-0.11457920554494541,-0.14647084434785387,-0.4237806856461529,-0.14647084434785385,6.3771479721859885,-0.14647084434785373,600.090539096847,-92.99114334489389
2015-02-01,1217.0386,7.104997158050537,6.804787903332704,0.3002092547178332,-0.22439797119614127,0.5246072259139745,-0.09773142799029137,-0.5617644628713977,Train,-0.5234549641609192,-0.03830949871047851,-0.08809610385564118,0.6127033297696156,-0.31249407505178245,0.6127033297696156,6.492293828280921,0.6127033297696158,673.4458742562799,543.5926999624701
2015-03-01,676.1325,6.517867088317871,6.808647148833266,-0.2907800605153952,-0.18929693324388921,-0.10148312727150596,-0.10952198541610596,-0.6086430461123824,Train,-0.4595057964324951,-0.14913724967988728,-0.07201207822374378,-0.029471049047762182,-0.26130901146763297,-0.02947104904776221,6.547338137365633,-0.02947104904776232,711.6110329951864,-35.478525670967656
2015-04-01,1048.0054,6.955597877502441,6.812506394333829,0.14309148316861275,-0.054401337183292243,0.197492820351905,-0.0472334663928442,-0.3609874503221015,Train,-0.3540850281715393,-0.006902422150562193,-0.04549741979934846,0.24299024015125345,-0.0998987569826407,0.24299024015125345,6.712607637351188,0.24299024015125337,839.6750800277871,208.3302910659629
2015-05-01,946.5855,6.853917121887207,6.816365639834391,0.037551482052816,-0.05271222472029254,0.09026370677310855,-0.04492382984130283,-0.3518044672427097,Train,-0.26417478919029236,-0.08762967805241734,-0.022883855937412115,0.11314756271052066,-0.07559608065770465,0.11314756271052065,6.7407695591766865,0.11314756271052051,863.6866246030942,82.89888565081208
2015-06-01,980.39215,6.888972282409668,6.820224885334953,0.06874739707471456,-0.0447955792347301,0.11354297630944465,-0.0043360904150055975,-0.1904299323039923,Train,-0.1584470421075821,-0.03198289019641021,0.003708011548694788,0.10983496476074986,-0.04108756768603531,0.10983496476074986,6.779137317648918,0.10983496476074972,897.5073765751682,82.88477430373803
2015-07-01,811.359,6.699942588806152,6.824084130835516,-0.12414154202936345,-0.07358657293534704,-0.05055496909401641,0.0029176322113648756,-0.16158954523265506,Train,-0.0648108720779419,-0.09677867315471317,0.027258694260082594,-0.077813663354099,-0.046327878675264444,-0.077813663354099,6.777756252160251,-0.07781366335409867,896.2673355321103,-84.90832674304784
2015-08-01,1183.2319,7.076849937438965,6.827943376336078,0.24890656110288667,0.06694918618334235,0.18195737491954433,0.05440666380278255,0.04312790503574919,Train,0.048165008425712585,-0.005037103389963396,0.0556735591027925,0.12628381581675183,0.12262274528613484,0.12628381581675183,6.950566121622213,0.12628381581675185,1065.5279236067274,117.70400998702257
2015-09-01,878.9723,6.779890537261963,6.8318026218366406,-0.051912084574677664,0.020883479903416588,-0.07279556447809425,0.07238270571422789,0.1145996214826838,Train,0.15003493428230286,-0.03543531279961906,0.08129513568929458,-0.15409070016738885,0.10217861559271117,-0.15409070016738885,6.933981237429352,-0.15409070016738902,1047.9855526964375,-169.01326265737498
2015-10-01,1081.812,6.987316608428955,6.835661867337203,0.15165474109175214,0.05908218208185376,0.09257255900989839,0.09601348001194439,0.20855423108740226,Train,0.2399413287639618,-0.03138709767655953,0.10390773261089203,-0.011335173600993648,0.1629899146927458,-0.011335173600993648,6.998651782029949,-0.011335173600993897,1118.0656560471277,-36.25364432837773
2015-11-01,980.39215,6.888972282409668,6.839521112837765,0.04945116957190265,-0.13578992276319105,0.1852410923350937,0.0866021015869843,0.1711351277343292,Train,0.2992923855781555,-0.1281572578438263,0.11883527511048565,0.06640581722460805,-0.016954647652705393,0.06640581722460805,6.8225664651850595,0.06640581722460848,937.3885199328753,43.00363094603097
2015-12-01,1115.6187,7.018060207366943,6.843380358338327,0.17467984902861655,-0.11891178034649483,0.2935916293751114,0.0994488061876387,0.22221289185051651,Train,0.34074822068214417,-0.11853532883162765,0.12926194269802793,0.16432968667708348,0.010350162351533104,0.16432968667708345,6.85373052068986,0.1643296866770836,967.0929632770586,148.52568906669137
2016-01-01,1352.265,7.210275650024414,6.847239603838889,0.3630360461855249,-0.30920148010120746,0.6722375262867324,0.17722277086926633,0.5314377355654175,Train,0.4308960437774658,0.10054169178795169,0.15193526197377571,0.5203022643129567,-0.15726621812743174,0.5203022643129567,6.689973385711458,0.5203022643129565,820.8607560139147,531.4042586345228
2016-02-01,912.77893,6.817588806152344,6.851098849339452,-0.03351004318710782,-0.22439797119614127,0.19088792800903345,0.14941282937718794,0.42086699577079417,Train,0.4890527129173279,-0.06818571714653371,0.16656240084575757,0.02432552716327588,-0.0578355703503837,0.02432552716327588,6.793263278989068,0.02432552716327585,910.2897259758183,2.489204688244172
2016-03-01,845.16565,6.740715026855469,6.854958094840014,-0.1142430679845452,-0.18929693324388921,0.07505386525934402,0.16412424542142542,0.47935874613643875,Train,0.5428104996681213,-0.06345175353168259,0.18008316508284272,-0.1050292998234987,-0.009213768161046493,-0.1050292998234987,6.845744326678967,-0.10502929982349851,959.3923751751678,-114.22672576110529
2016-04-01,1081.812,6.987316608428955,6.858817340340576,0.12849926808837875,-0.054401337183292243,0.18290060527167099,0.1629082274980726,0.47452392829164236,Train,0.5945091247558594,-0.11998519646421701,0.19308602408135692,-0.010185418809685931,0.13868468689806468,-0.010185418809685931,6.997502027238641,-0.010185418809685487,1116.779744330535,-34.967732611785095
2016-05-01,1622.718,7.3924736976623535,6.862676585841139,0.5297971118212148,-0.05271222472029254,0.5825093365415074,0.20392869664543914,0.6376189718982181,Train,0.6849173307418823,-0.04729835884366418,0.21582483295199564,0.36668450358951177,0.1631126082317031,0.3666845035895117,7.025789194072842,0.36668450358951166,1148.8500165857429,473.8680009923821
