,DataOriginal,DataLog,Linear,DataLinear,MonthlyAverage,DataSeasons,DataNormalised,ModelledNormalised,ResidualsNormalised,ModelledSeasons,ResidualsSeasons,ModelledLinear,ResidualsLinear,ModelledLog,ResidualsLog,ModelledOriginal,ResidualsOriginal,Purpose
2010-04-01,142.75517,4.968111515045166,4.920229581991832,0.047881933053334436,-0.20448535900210865,0.25236729205544306,0.37738517721775633,0.3773849746952719,2.0252248444929677e-07,0.25236715662338566,1.3543205740207398e-07,0.047881797621277006,1.3543205742982956e-07,4.9681113796131084,1.3543205756860743e-07,162.71704497410386,-19.96187224461167,Train
2010-05-01,214.13277,5.371255397796631,4.929610397210761,0.4416450005858694,-0.06979626417160034,0.5114412647574698,0.7647993952186496,0.7647989214908711,4.737277784494509e-07,0.5114409479633722,3.1679409751017573e-07,0.4416446837917719,3.1679409751017573e-07,5.371255081002533,3.1679409762119803e-07,244.00614787183684,-29.873381148204032,Train
2010-06-01,142.75517,4.968111515045166,4.938991212429692,0.029120302615473825,-0.09449906924470741,0.12361937186018124,0.18485802251566386,0.1848584861796612,-4.636639973354395e-07,0.1236196819243663,-3.1006418506340783e-07,0.02912061267965889,-3.1006418506340783e-07,4.968111825109351,-3.100641849940189e-07,162.71711790944846,-19.961945179956274,Train
2010-07-01,190.34024,5.254053115844727,4.948372027648622,0.3056810881961045,-0.13822283322106985,0.4439039214171744,0.6638053556277568,0.6638049329970739,4.2263068289472017e-07,0.44390363879303485,2.8262413953594745e-07,0.305680805571965,2.8262413953594745e-07,5.254052833220587,2.8262413920288054e-07,216.90976515711492,-26.569524678599294,Train
2010-08-01,118.96265,4.787180423736572,4.957752842867553,-0.17057241913098053,-0.04877151800787112,-0.12180090112310941,-0.18213871647649466,-0.18213788237021913,-8.341062755212736e-07,-0.1218003433345296,-5.57788579810814e-07,-0.1705718613424007,-5.577885798246918e-07,4.787180981525152,-5.577885797691806e-07,135.620799885561,-16.658153401186013,Train
2010-09-01,118.96265,4.787180423736572,4.967133658086483,-0.1799532343499104,-0.3568871715391239,0.17693393718921352,0.26458359440381596,0.26458322778433085,3.666194851037474e-07,0.17693369202122003,2.451679934900586e-07,-0.17995347951790389,2.451679934900586e-07,4.787180178568579,2.45167993462303e-07,135.62069018503576,-16.658043700660755,Train
2010-10-01,95.17012,4.5661187171936035,4.9765144733054125,-0.410395756111809,0.22570362738601116,-0.6360993834978201,-0.9512107397684972,-0.951209199293461,-1.5404750361991404e-06,-0.6360983533420619,-1.0301557582526044e-06,-0.41039472595605075,-1.0301557582526044e-06,4.5661197473493615,-1.0301557580305598e-06,108.52446729701725,-13.35434705775944,Train
2010-11-01,118.96265,4.787180423736572,4.985895288524343,-0.198714864787771,0.1984344829212534,-0.39714934770902444,-0.5938894685851741,-0.5938896173176411,1.4873246700908282e-07,-0.3971494471702969,9.946127244031544e-08,-0.19871496424904347,9.946127246807102e-08,4.7871803242753,9.946127210724853e-08,135.62071009159004,-16.65806360721504,Train
2010-12-01,142.75517,4.968111515045166,4.995276103743273,-0.027164588698107117,0.5994784637200566,-0.6266430524181638,-0.9370699248028959,-0.9370692803675643,-6.44435331542681e-07,-0.6266426214674816,-4.309506821398301e-07,-0.027164157747424977,-4.309506821398301e-07,4.968111945995848,-4.309506822508524e-07,162.71713770063863,-19.961964971146443,Train
2011-01-01,166.5477,5.121268272399902,5.004656918962204,0.11661135343769846,0.10101877998195029,0.015592573455748174,0.023316833369934665,0.023315747296903454,1.0860730312103883e-06,0.015591847170439667,7.262853085072268e-07,0.11661062715238996,7.262853085054921e-07,5.121267546114594,7.262853083389587e-07,189.8133583149649,-23.265659340355512,Train
