,DataOriginal,DataLog,Linear,DataLinear,MonthlyAverage,DataSeasons,DataRolled,DataNormalised,ConfLowerNormalised,ConfUpperNormalised,ModelledNormalised,ResidualsNormalised,ModelledSeasons,ResidualsSeasons,ModelledLinear,ResidualsLinear,ModelledLog,ResidualsLog,ModelledOriginal,ResidualsOriginal,ConfLowerSeasons,ConfUpperSeasons,ConfLowerLinear,ConfUpperLinear,ConfLowerLog,ConfUpperLog,ConfLowerOriginal,ConfUpperOriginal,Purpose
2010-04-01,5077.238,8.532719612121582,8.732125382329903,-0.19940577020832073,-0.20847886979736815,0.009073099589047423,-0.061334982830030936,-0.18729855727505212,0.0,0.0,-0.18729855727505212,0.0,-0.061334982830030936,0.07040808241907837,-0.2698138526273991,0.07040808241907837,8.462311529702504,0.07040808241907826,5220.8271801445135,-143.58938717576348,0.005468771206662579,0.005468771206662579,-0.20301009859070557,-0.20301009859070557,8.529115283739197,8.529115283739197,5581.580525138317,5581.580525138317,Train
2010-05-01,5315.7656,8.578620910644531,8.726990698679588,-0.14836978803505652,-0.24475916226704827,0.09638937423199176,-0.07825768200368174,-0.23474494986376107,0.0,0.0,-0.23474494986376107,0.0,-0.07825768200368174,0.1746470562356735,-0.32301684427073,0.1746470562356735,8.403973854408857,0.17464705623567411,4924.913303976748,390.85232102325244,0.005468771206662579,0.005468771206662579,-0.2392903910603857,-0.2392903910603857,8.487700307619201,8.487700307619201,5355.100293351092,5355.100293351092,Train
2010-06-01,4986.3696,8.514663696289062,8.721856015029273,-0.20719231874021027,-0.07587228039743395,-0.13132003834277634,-0.08840825102836217,-0.26320423274776195,0.0,0.0,-0.26320423274776195,0.0,-0.08840825102836217,-0.04291178731441417,-0.16428053142579613,-0.04291178731441414,8.557575483603477,-0.042911787314414696,5742.744382249466,-756.3747533432161,0.005468771206662579,0.005468771206662579,-0.07040350919077137,-0.07040350919077137,8.6514525058385,8.6514525058385,6308.070446084963,6308.070446084963,Train
2010-07-01,5758.746,8.658648490905762,8.716721331378958,-0.05807284047319605,0.056049375889018774,-0.11412221636221483,-0.11550255755081823,-0.3391688936444631,0.0,0.0,-0.3391688936444631,0.0,-0.11550255755081823,0.001380341188603404,-0.059453181661799456,0.001380341188603404,8.657268149717158,0.0013803411886037509,6344.868651920203,-586.1225581702029,0.005468771206662579,0.005468771206662579,0.061518147095681354,0.061518147095681354,8.778239478474639,8.778239478474639,7160.900107649516,7160.900107649516,Train
2010-08-01,5452.0674,8.603933334350586,8.711586647728643,-0.10765331337805684,-0.00917170259556502,-0.09848161078249182,-0.09938880970209943,-0.2939905684458335,-0.30000175763150444,0.29999824236849554,-1.7576315044284996e-06,-0.29398881081432904,0.005468144312443973,-0.10394975509493579,-0.0037035582831210466,-0.10394975509493579,8.707883089445522,-0.10394975509493598,6674.3319601020585,-1222.2645772895585,-0.10153281983047366,0.11246910845536158,-0.11070452242603868,0.10329740585979656,8.600882125302604,8.81488405358844,5996.951358999287,7428.212761237615,Train
2010-09-01,5281.69,8.572190284729004,8.706451964078328,-0.13426167934932387,-0.004713174035582054,-0.12954850531374182,-0.0891954228584607,-0.26541123668385863,-0.30000194693009746,0.2999980530699025,-1.946930097492168e-06,-0.26540928975376116,0.005468076795337411,-0.13501658210907924,0.0007549027597553567,-0.13501658210907921,8.707206866838083,-0.1350165821090794,6669.8194756124485,-1388.1295342061985,-0.10153288734758022,0.11246904093825504,-0.10624606138316227,0.10775586690267298,8.600205902695166,8.814207830981001,5992.896779745597,7423.190657834299,Train
2010-10-01,6065.425,8.710524559020996,8.701317280428013,0.009207278592983315,0.18900115563856995,-0.17979387704558664,-0.08282590041543036,-0.24755292346009336,-0.3000020431878511,0.29999795681214886,-2.0431878511288048e-06,-0.24755088027224223,0.005468042463095926,-0.18526191950868257,0.19446919810166588,-0.18526191950868257,8.89578647852968,-0.1852619195086831,8054.236074207416,-1988.811269519916,-0.1015329216798217,0.11246900660601354,0.08746823395874825,0.3014701622445835,8.788785514386761,9.002787442672597,7236.829436367651,8963.956798398438,Train
2010-11-01,5929.123,8.687800407409668,8.696182596777696,-0.008382189368028037,0.1510800448330971,-0.15946223420112512,-0.0722911351268386,-0.21801646449551573,-0.3000020294790423,0.29999797052095767,-2.0294790423176316e-06,-0.2180144350164734,0.0054680473526151265,-0.16493028155374026,0.15654809218571222,-0.16493028155374026,8.852730688963408,-0.16493028155374034,7714.771913585814,-1785.6488667108142,-0.1015329167903025,0.11246901149553275,0.04954712804279458,0.26354905632862985,8.74572972482049,8.959731653106326,6931.812467069129,8586.155141619969,Train
2010-12-01,6042.708,8.706772804260254,8.691047913127381,0.015724891132872898,0.3479819008633396,-0.3322570097304667,-0.032478362417620296,-0.10639287391914942,-0.3000017795732252,0.29999822042677476,-1.7795732252209331e-06,-0.1063910943459242,0.0054681364864930405,-0.3377251462169597,0.3534500373498326,-0.3377251462169597,9.044497950477213,-0.33772514621695926,9345.797730598606,-3303.089722786106,-0.10153282765642459,0.11246910062941065,0.246449073206915,0.4604510014927502,8.937496986334295,9.15149891462013,8397.329623996442,10401.381393450325,Train
2011-01-01,6235.802,8.7382230758667,8.685913229477066,0.05230984638963321,0.006674925453263405,0.045634920936369804,-0.0037529941659355023,-0.025855183959690893,-0.3000013626093732,0.29999863739062677,-1.362609373245495e-06,-0.02585382135031765,0.005468285204940288,0.04016663573142951,0.012143210658203693,0.04016663573142951,8.69805644013527,0.04016663573142942,6609.057055957581,-373.2552981450808,-0.10153267893797734,0.11246924934785792,-0.09485775348471392,0.11914417480112133,8.591055475992352,8.805057404278188,5938.300238371581,7355.566014415558,Train
