,DataOriginal,DataLog,Linear,DataLinear,MonthlyAverage,DataSeasons,DataRolled,DataNormalised,ConfLowerNormalised,ConfUpperNormalised,ModelledNormalised,ResidualsNormalised,ModelledSeasons,ResidualsSeasons,ModelledLinear,ResidualsLinear,ModelledLog,ResidualsLog,ModelledOriginal,ResidualsOriginal,ConfLowerSeasons,ConfUpperSeasons,ConfLowerLinear,ConfUpperLinear,ConfLowerLog,ConfUpperLog,ConfLowerOriginal,ConfUpperOriginal,Purpose
2010-04-01,142.75517,4.968111515045166,4.832954390353079,0.1351571246920873,0.04364531476605826,0.09151180992602903,0.28863156958181174,1.4457160871352859,0.0,0.0,1.4457160871352859,0.0,0.28863156958181174,-0.1971197596557827,0.33227688434787,-0.1971197596557827,5.165231274700949,-0.19711975965578254,189.74253030493804,-46.987357575445856,0.007725335580040507,0.007725335580040507,0.05137065034609877,0.05137065034609877,4.884325040699178,4.884325040699178,143.0295195999618,143.0295195999618,Train
2010-05-01,214.13277,5.371255397796631,4.844340327417843,0.5269150703787879,0.19286904685683837,0.33404602352194956,0.178290501617303,0.8778331506997336,0.0,0.0,0.8778331506997336,0.0,0.178290501617303,0.15575552190464656,0.37115954847414134,0.1557555219046466,5.215499875891984,0.1557555219046467,199.5759766706465,14.556790052986315,0.007725335580040507,0.007725335580040507,0.20059438243687888,0.20059438243687888,5.044934709854722,5.044934709854722,168.12328481964386,168.12328481964386,Train
2010-06-01,142.75517,4.968111515045166,4.855726264482608,0.11238525056255799,-0.04513009389241526,0.15751534445497326,0.12299590159645139,0.5932531624131361,-0.8930074656204139,1.6134236461584417,0.36020809026901385,0.23304507214412223,0.07771466404835557,0.07980068040661768,0.03258457015594031,0.07980068040661768,4.888310834638548,0.07980068040661781,143.60473717411568,-0.8495644446234962,-0.1657882376139629,0.3212175657106741,-0.21091833150637818,0.2760874718182589,4.64480793297623,5.131813736300867,112.352356697091,183.4737120823506,Train
2010-07-01,190.34024,5.254053115844727,4.867112201547372,0.38694091429735433,-0.2621418299243294,0.6490827442216838,0.06270225270921437,0.2829449969211041,-1.2822285129509607,1.1820782767625682,-0.050075118094196264,0.3330201150153004,-0.0020043844986144185,0.6510871287202982,-0.2641462144229438,0.6510871287202982,4.602965987124429,0.651087128720298,107.70732968016569,82.63291079834994,-0.24141485585025696,0.23740608685302814,-0.5035566857745863,-0.024735743071301247,4.363555515772786,4.842376458476071,84.56264099118775,137.1126551178956,Train
2010-08-01,118.96265,4.787180423736572,4.878498138612137,-0.09131771487556506,-0.060034419821125146,-0.031283295054439914,0.055092792555189465,0.24378203922391256,-0.9741542981271194,1.4637228650366785,0.2447842834547795,-0.00100224423086695,0.05528753110375242,-0.08657082615819234,-0.004746888717372728,-0.08657082615819234,4.873751249894765,-0.08657082615819256,141.51460490017948,-22.551958415804478,-0.1815552691379734,0.2921303313454783,-0.24158968895909855,0.23209591152435313,4.636908449653038,5.11059405013649,111.46045904901585,179.600477550976,Train
2010-09-01,118.96265,4.787180423736572,4.8898840756769015,-0.10270365194032927,-0.6336204423610039,0.5309167904206746,0.09248300833230912,0.43621506458034026,-1.0440417992454762,1.3763928130564895,0.16617550690550664,0.2700395576748336,0.040013650169288796,0.4909031402513858,-0.5936067921917151,0.4909031402513858,4.296277283485186,0.4909031402513859,78.99551083804032,39.96713564633468,-0.19513458454965502,0.2751618848882326,-0.8287550269106589,-0.3584585574727713,4.061129048766243,4.53142551820413,62.232744986775415,100.20202366001003,Train
2010-10-01,95.17012,4.5661187171936035,4.901270012741667,-0.3351512955480631,0.14860461062168628,-0.4837559061697494,0.10898598606012677,0.5211495284647939,-0.900198077134009,1.5083389640238263,0.30407044344490863,0.21707908501988527,0.06680697954833159,-0.550562885718081,0.21541159017001787,-0.550562885718081,5.116681602911685,-0.5505628857180813,180.70324566327704,-85.53312542401923,-0.16718539132790977,0.30079935042457295,-0.018580780706223488,0.44940396104625924,4.882689232035443,5.350673973787925,142.79410746106922,228.6065538951792,Train
2010-11-01,118.96265,4.787180423736572,4.912655949806431,-0.12547552606985857,0.13859077247965124,-0.2640662985495098,0.11036311210825689,0.5282370653038025,-1.002689954961896,1.3975483292429307,0.19742918714051744,0.3308078781632851,0.046086318026854756,-0.31015261657636456,0.184677090506506,-0.31015261657636456,5.097333040312937,-0.3101526165763646,177.2213425751838,-58.2586960908088,-0.1870998182839316,0.27927245433764114,-0.048509045804280365,0.4178632268172924,4.86414690400215,5.330519176623723,140.15239736734222,224.02520355102266,Train
2010-12-01,142.75517,4.968111515045166,4.924041886871195,0.044069628173970976,0.4637165665626528,-0.41964693838868183,0.11562928228226177,0.5553400128948585,-0.8856574052337014,1.5087018183999565,0.3115222065831276,0.24381780631173083,0.06825487567292832,-0.48790181406161015,0.5319714422355811,-0.48790181406161015,5.456013329106776,-0.48790181406161004,254.11299488230188,-111.35782215280969,-0.1643601025871139,0.3008698539329705,0.29935646397553894,0.7645864204956233,5.223398350846734,5.688628307366819,201.1664940609766,320.9259475221819,Train
2011-01-01,166.5477,5.121268272399902,4.93542782393596,0.1858404484639422,0.1992327972949769,-0.013392348831034684,0.11700640833039189,0.5624275497338671,-0.9727541535120832,1.4173942815281304,0.22232006400802365,0.3401074857258435,0.05092267735360733,-0.06431502618464202,0.25015547464858423,-0.06431502618464202,5.185583298584544,-0.06431502618464169,193.66429943981396,-27.116600465204584,-0.18128321755442423,0.2831285722616389,0.017949579740552668,0.4823613695566158,4.953377403676512,5.417789193492576,153.3265232703118,244.54553989413537,Train
