,DataOriginal,DataLog,Linear,DataLinear,MonthlyAverage,DataSeasons,DataRolled,DataNormalised,ConfLowerNormalised,ConfUpperNormalised,ModelledNormalised,ResidualsNormalised,ModelledSeasons,ResidualsSeasons,ModelledLinear,ResidualsLinear,ModelledLog,ResidualsLog,ModelledOriginal,ResidualsOriginal,ConfLowerSeasons,ConfUpperSeasons,ConfLowerLinear,ConfUpperLinear,ConfLowerLog,ConfUpperLog,ConfLowerOriginal,ConfUpperOriginal,Purpose
2010-04-01,5077.238,8.532719612121582,8.732125382329903,-0.19940577020832073,-0.20847886979736815,0.009073099589047423,-0.061334982830030936,-0.19961594201962826,0.0,0.0,-0.19961594201962826,0.0,-0.061334982830030936,0.07040808241907837,-0.2698138526273991,0.07040808241907837,8.462311529702504,0.07040808241907826,5204.499424817243,-127.26163184849338,0.00835748196733648,0.00835748196733648,-0.20012138783003167,-0.20012138783003167,8.53200399449987,8.53200399449987,5580.224033809147,5580.224033809147,Train
2010-05-01,5315.7656,8.578620910644531,8.726990698679588,-0.14836978803505652,-0.24475916226704827,0.09638937423199176,-0.07825768200368174,-0.24808661308693555,0.0,0.0,-0.24808661308693555,0.0,-0.07825768200368174,0.1746470562356735,-0.32301684427073,0.1746470562356735,8.403973854408857,0.17464705623567411,4909.51082043679,406.2548045632102,0.00835748196733648,0.00835748196733648,-0.23640168029971179,-0.23640168029971179,8.490589018379875,8.490589018379875,5353.798833645606,5353.798833645606,Train
2010-06-01,4986.3696,8.514663696289062,8.721856015029273,-0.20719231874021027,-0.07587228039743395,-0.13132003834277634,-0.08840825102836217,-0.2771602784220348,0.0,0.0,-0.2771602784220348,0.0,-0.08840825102836218,-0.042911787314414154,-0.16428053142579613,-0.04291178731441414,8.557575483603477,-0.042911787314414696,5724.784681612044,-738.4150527057936,0.00835748196733648,0.00835748196733648,-0.06751479843009747,-0.06751479843009747,8.654341216599175,8.654341216599175,6306.537427561235,6306.537427561235,Train
2010-07-01,5758.746,8.658648490905762,8.716721331378958,-0.05807284047319605,0.056049375889018774,-0.11412221636221483,-0.11550255755081823,-0.3547648736329208,0.0,0.0,-0.3547648736329208,0.0,-0.11550255755081823,0.001380341188603404,-0.059453181661799456,0.001380341188603404,8.657268149717158,0.0013803411886037509,6325.026212269668,-566.2801185196677,0.00835748196733648,0.00835748196733648,0.06440685785635525,0.06440685785635525,8.781128189235313,8.781128189235313,7159.159863088302,7159.159863088302,Train
2010-08-01,5452.0674,8.603933334350586,8.711586647728643,-0.10765331337805684,-0.00917170259556502,-0.09848161078249182,-0.09938880970209943,-0.30861123326963347,-1959.9674401964132,1959.9674328569283,-3.6697424550725367e-06,-0.3086075635271784,0.008356200740024283,-0.1068378115225161,-0.0008155018555407369,-0.1068378115225161,8.710771145873101,-0.10683781152251548,6672.705578171616,-1220.6381953591163,-684.2804846208516,684.2971970223316,-684.2896563234472,684.288025319736,-675.5780696757186,692.9996119674646,-1.0,1.0167978983587735e+301,Train
2010-09-01,5281.69,8.572190284729004,8.706451964078328,-0.13426167934932387,-0.004713174035582054,-0.12954850531374182,-0.0891954228584607,-0.2794149274268203,-1959.9674404554253,1959.9674325965543,-3.929435578729193e-06,-0.2794109979912415,0.00835611007264724,-0.13790461538638907,0.0036429360370651863,-0.13790461538638907,8.710094900115394,-0.13790461538638965,6668.194038712826,-1386.504097306576,-684.2804847112811,684.2971969314265,-684.2851978853167,684.2924837573909,-675.5787459212384,692.9989357214693,-1.0,1.0161105252947635e+301,Train
2010-10-01,6065.425,8.710524559020996,8.701317280428013,0.009207278592983315,0.18900115563856995,-0.17979387704558664,-0.0751676504150572,-0.23923602115813644,-1959.9674403901347,1959.9674326617749,-3.864179886074868e-06,-0.23923215697825037,0.00835613285554733,-0.18815000990113395,0.19735728849411727,-0.18815000990113395,8.89867456892213,-0.1881500099011344,8052.2737651294665,-1986.8489604419665,-684.2804846884861,684.2971969541971,-684.0914835328475,684.4861981098358,-675.3901662524195,693.1875153902638,-1.0,1.2269872773574042e+301,Train
2010-11-01,5929.123,8.687800407409668,8.696182596777696,-0.008382189368028037,0.1510800448330971,-0.15946223420112512,-0.05823442601360274,-0.190735203312851,-1959.9674399885635,1959.96743306296,-3.462801818432914e-06,-0.19073174051103256,0.00835627298977993,-0.16781850719090505,0.159436317822877,-0.16781850719090505,8.855618914600573,-0.16781850719090485,7712.893343498175,-1783.7702966231755,-684.2804845482844,684.297197094264,-684.1294045034514,684.4482771390971,-675.4332219066737,693.1444597358748,-1.0,1.1752796771554177e+301,Train
2010-12-01,6042.708,8.706772804260254,8.691047913127381,0.015724891132872898,0.3479819008633396,-0.3322570097304667,-0.04071516874471664,-0.14055584671553603,-1959.9674392759966,1959.9674337734095,-2.7512935535021407e-06,-0.14055309542198252,0.0083565214006243,-0.340613531131091,0.3563384222639639,-0.340613531131091,9.047386335391344,-0.3406135311310905,9343.523540676168,-3300.8155328636676,-684.280484299504,684.2971973423053,-683.9325023986406,684.6451792431686,-675.2414544855133,693.336227156296,-1.0,1.4237205671576198e+301,Train
2011-01-01,6235.802,8.7382230758667,8.685913229477066,0.05230984638963321,0.006674925453263405,0.045634920936369804,-0.012950429348958778,-0.06103097088386583,-1959.9674381950879,1959.967434849462,-1.6728129348659832e-06,-0.061029298070930965,0.008356897933539399,0.0372780230028304,0.015031823386802805,0.0372780230028304,8.700945052863869,0.03727802300283045,6607.450253930993,-371.6484961184933,-684.2804839221234,684.2971977179905,-684.2738089966701,684.3038726434437,-675.5878957671931,692.9897858729207,-1.0,1.0068556726972724e+301,Train
