,DataOriginal,DataLog,Linear,DataLinear,MonthlyAverage,DataSeasons,DataNormalised,ModelledNormalised,ResidualsNormalised,ModelledSeasons,ResidualsSeasons,ModelledLinear,ResidualsLinear,ModelledLog,ResidualsLog,ModelledOriginal,ResidualsOriginal,Purpose
2010-04-01,470.8652,6.156693458557129,5.990414299517783,0.16627915903934554,0.07169353493253716,0.09458562410680837,0.3788186523712656,0.3788186523712656,0.0,0.09458562410680837,0.0,0.16627915903934554,0.0,6.156693458557129,0.0,499.9552082500906,-29.09000439266873,Train
2010-05-01,382.57797,5.949542999267578,5.99039687274984,-0.04085387348226188,4.313155114803951e-05,-0.04089700503340992,-0.16379390080761802,0.6313638841914896,-0.7951577849991076,0.15764257290642453,-0.19853957793983446,0.15768570445757257,-0.19853957793983446,6.148082577207413,-0.1985395779398349,495.66006142957326,-113.08208901746389,Train
2010-06-01,412.00705,6.023464679718018,5.990379445981897,0.033085233736120934,-0.03962500890096058,0.0727102426370815,0.2912070030670158,-0.7064023388410181,0.9976093419080339,-0.17637860668038993,0.24908884931747144,-0.2160036155813505,0.24908884931747144,5.774375830400546,0.24908884931747188,340.790871860533,71.21617770001387,Train
2010-07-01,470.8652,6.156693458557129,5.990362019213952,0.1663314393431765,0.016482507876884336,0.1498489314662922,0.6001500842584058,0.7461983696833435,-0.14604828542493775,0.1863151089899596,-0.036466177523667404,0.20279761686684394,-0.03646617752366743,6.193159636080797,-0.03646617752366765,518.5602963478467,-47.69509249042483,Train
2010-08-01,412.00705,6.023464679718018,5.990344592446009,0.03312008727200855,0.07441387380294964,-0.041293786530941096,-0.16538302424577264,0.9090956429695296,-1.0744786672153022,0.226988238896907,-0.26828202542784807,0.3014021126998566,-0.26828202542784807,6.291746705145866,-0.2682820254278484,572.3921935200891,-160.38514395954223,Train
2010-09-01,294.29077,5.687960624694824,5.990327165678066,-0.30236654098324145,-0.21632779347598052,-0.08603874750726093,-0.34458811991986515,-0.9309049794112745,0.5863168594914093,-0.23243371969830132,0.1463949721910404,-0.4487615131742818,0.14639497219104036,5.541565652503784,0.14639497219104047,269.8022599183283,24.488511566046725,Train
2010-10-01,206.00352,5.332736015319824,5.990309738910122,-0.6575737235902981,-0.17794929416775385,-0.47962442942254424,-1.920912207472627,-0.5238035114329614,-1.3971086960396657,-0.1307862792079941,-0.3488381502145501,-0.308735573375748,-0.3488381502145501,5.681574165534374,-0.3488381502145499,310.4993960479777,-104.49587126770427,Train
2010-11-01,470.8652,6.156693458557129,5.990292312142178,0.16640114641495085,0.15815482302606265,0.0082463233888882,0.033026806586048785,-3.497221268964244,3.5302480755502925,-0.8732063595442916,0.8814526829331798,-0.715051536518229,0.8814526829331798,5.275240775623949,0.8814526829331797,206.48602945250897,264.3791744049129,Train
2010-12-01,647.4397,6.474568843841553,5.990274885374235,0.48429395846731804,0.26505929231643655,0.2192346661508815,0.8780423195237256,1.9869351696002853,-1.1088928500765598,0.49610942307091516,-0.27687475692003366,0.7611687153873516,-0.2768747569200336,6.751443600761586,-0.2768747569200336,907.0203902776253,-259.5806930120003,Train
2011-01-01,441.43613,6.092296123504639,5.990257458606291,0.10203866489834734,0.02786137894689844,0.0741772859514489,0.2970825616052919,1.7230665175736648,-1.425983955968373,0.43022517746175337,-0.35604789151030447,0.4580865564086518,-0.35604789151030447,6.448344015014943,-0.356047891510304,669.5962545909475,-228.16012788196315,Train
2011-02-01,412.00705,6.023464679718018,5.990240031838348,0.03322464787966961,-0.2207728180110492,0.2539974658907188,1.0172685187950528,-0.2838562101259967,1.3011247289210495,-0.07087485429584219,0.324872320186561,-0.29164767230689137,0.324872320186561,5.698592359531457,0.32487232018656087,315.84591823860916,96.16113132193772,Train
2011-03-01,735.72687,6.602217197418213,5.990222605070405,0.6119945923478083,0.025595970031613624,0.5863986223161947,2.3485464937815834,1.7374287159650494,0.611117777816534,0.43381121391980915,0.15258740839638552,0.45940718395142277,0.15258740839638552,6.449629789021827,0.15258740839638563,670.4590443816932,65.26782329408809,Train
2011-04-01,529.7234,6.274240970611572,5.99020517830246,0.2840357923091119,0.07169353493253716,0.21234225737657475,0.8504379871726868,3.647078321469114,-2.796640334296427,0.9106235319809017,-0.698281274604327,0.9823170669134389,-0.698281274604327,6.972522245215899,-0.6982812746043265,1131.6841840500658,-601.9607953781908,Train
