,DataOriginal,DataLog,Linear,DataLinear,MonthlyAverage,DataSeasons,DataNormalised,Purpose,ModelledNormalised,ResidualsNormalised,ModelledSeasons,ResidualsSeasons,ModelledLinear,ResidualsLinear,ModelledLog,ResidualsLog,ModelledOriginal,ResidualsOriginal
2010-04-01,470.8652,6.156693458557129,6.0703462047711305,0.08634725378599839,-0.03524296301433464,0.12159021680033302,0.3573290139509022,Train,0.3573290139509022,0.0,0.12159021680033301,1.3877787807814457e-17,0.08634725378599836,2.7755575615628914e-17,6.156693458557129,0.0,499.4236501239906,-28.55844626656875
2010-05-01,382.57797,5.949542999267578,6.068273266605923,-0.11873026733834458,0.055297453903009254,-0.17402772124135382,-0.5114322160755053,Train,-0.5114322160755053,0.0,-0.17402772124135382,0.0,-0.11873026733834458,0.0,5.949542999267578,0.0,405.79305047122045,-23.21507805911108
2010-06-01,412.00705,6.023464679718018,6.066200328440715,-0.042735648722697306,-0.037040941333780886,-0.00569470738891642,-0.016735591312925846,Train,-0.016735591312925846,0.0,-0.005694707388916421,8.673617379884035e-19,-0.042735648722697306,0.0,6.023464679718018,0.0,437.0032196177305,-24.996170057183633
2010-07-01,470.8652,6.156693458557129,6.064127390275507,0.09256606828162184,0.006637361010022971,0.08592870727159886,0.25252706218837867,Train,0.25252706218837867,0.0,0.08592870727159886,0.0,0.09256606828162184,0.0,6.156693458557129,0.0,499.4236501239906,-28.55844626656875
2010-08-01,412.00705,6.023464679718018,6.0620544521103,-0.03858977239228256,0.12514535013958608,-0.16373512253186864,-0.48118435366818535,Train,-0.48118435366818535,0.0,-0.16373512253186864,0.0,-0.03858977239228256,0.0,6.023464679718018,0.0,437.0032196177305,-24.996170057183633
2010-09-01,294.29077,5.687960624694824,6.059981513945092,-0.3720208892502681,-0.14186616527796983,-0.23015472397229828,-0.6763781062107472,Train,-0.6763781062107472,0.0,-0.2301547239722983,2.7755575615628914e-17,-0.3720208892502681,0.0,5.687960624694824,0.0,312.16249401990876,-17.871722535533763
2010-10-01,206.00352,5.332736015319824,6.0579085757798845,-0.7251725604600603,-0.014159640576007926,-0.7110129198840524,-2.0895229258923766,Train,0.017655277624726295,-2.107178203517103,0.006007653871497552,-0.71702057375555,-0.008151986704510374,-0.71702057375555,6.049756589075374,-0.7170205737555495,448.67188413095283,-242.6683593506794
2010-11-01,470.8652,6.156693458557129,6.055835637614677,0.10085782094245221,0.05045057758520478,0.05040724335724744,0.14813667611438175,Train,0.1991245150566101,-0.05098783894222836,0.06775714260729224,-0.0173498992500448,0.118207720192497,-0.017349899250044792,6.174043357807173,-0.017349899250044487,508.18170603582627,-37.31650217840439
2010-12-01,647.4397,6.474568843841553,6.053762699449469,0.42080614439208386,0.29084742100165534,0.12995872339042852,0.38192235942532415,Train,0.291126549243927,0.09079581018139715,0.09906315708179714,0.030895566308631384,0.3899105780834525,0.030895566308631384,6.4436732775329215,0.030895566308631217,665.7631323223925,-18.323435056767494
2011-01-01,441.43613,6.092296123504639,6.051689761284261,0.04060636222037761,-0.23607697540012024,0.27668333762049785,0.8131162753902277,Train,0.2830527722835541,0.5300635031066736,0.09631585067038952,0.18036748695010835,-0.13976112472973073,0.18036748695010835,5.9119286365545305,0.18036748695010818,390.77598825449684,50.66013845448754
2011-02-01,412.00705,6.023464679718018,6.049616823119053,-0.026152143401035666,-0.17384253335640584,0.14769038995537018,0.43403213516296746,Train,0.06833837181329727,0.3656937633496702,0.023253856026654182,0.124436533928716,-0.15058867732975167,0.12443653392871601,5.899028145789302,0.12443653392871568,385.7543462021692,26.252703358377687
2011-03-01,735.72687,6.602217197418213,6.047543884953846,0.5546733124643666,0.045314942661695994,0.5093583698026706,1.4969010568350989,Train,-0.05340760946273804,1.550308666297837,-0.01817328725020382,0.5275316570528744,0.027141655411492174,0.5275316570528744,6.074685540365339,0.5275316570528741,460.02262584768147,275.7042418280998
2011-04-01,529.7234,6.274240970611572,6.0454709467886385,0.22877002382293377,-0.03524296301433464,0.2640129868372684,0.7758806813521141,Train,-0.06769325584173203,0.8435739371938461,-0.023034339033122957,0.2870473258703914,-0.058277302047457596,0.2870473258703914,5.987193644741181,0.2870473258703914,421.401053342708,108.322335329167
2011-05-01,353.14893,5.869717597961426,6.043398008623431,-0.1736804106620049,0.055297453903009254,-0.22897786456501415,-0.6729195548352345,Train,-0.34253525733947754,-0.33038429749575693,-0.11655626768496215,-0.112421596880052,-0.061258813781952894,-0.11242159688005202,5.982139194841478,-0.11242159688005238,419.2714349396281,-66.12250915837808
2011-06-01,353.14893,5.869717597961426,6.041325070458223,-0.1716074724967971,-0.037040941333780886,-0.1345665311630162,-0.39546377296320634,Train,-0.01652810163795948,-0.37893567132524686,-0.00562410378949402,-0.12894242737352218,-0.0426650451232749,-0.12894242737352218,5.998660025334948,-0.1289424273735218,426.27233922039113,-73.12341343914113
2011-07-01,382.57797,5.949542999267578,6.039252132293015,-0.08970913302543693,0.006637361010022971,-0.0963464940354599,-0.2831428269253903,Train,0.052998729050159454,-0.33614155597554973,0.018034155368744934,-0.11438064940420484,0.024671516378767903,-0.11438064940420484,6.063923648671783,-0.11438064940420478,455.0877521968754,-72.50977978476601
2011-08-01,529.7234,6.274240970611572,6.037179194127807,0.23706177648376503,0.12514535013958608,0.11191642634417895,0.32889970363441867,Train,0.10197197645902634,0.22692772717539234,0.03469853899665447,0.07721788734752448,0.15984388913624054,0.0772178873475245,6.197023083264048,0.07721788734752444,520.0180388262463,9.705349845628689
