,DataOriginal,DataLog,Linear,DataLinear,MonthlyAverage,DataSeasons,DataRolled,DataNormalised,ConfLowerNormalised,ConfUpperNormalised,ModelledNormalised,ResidualsNormalised,ModelledSeasons,ResidualsSeasons,ModelledLinear,ResidualsLinear,ModelledLog,ResidualsLog,ModelledOriginal,ResidualsOriginal,ConfLowerSeasons,ConfUpperSeasons,ConfLowerLinear,ConfUpperLinear,ConfLowerLog,ConfUpperLog,ConfLowerOriginal,ConfUpperOriginal,Purpose
2010-04-01,941.7304,6.848780155181885,6.682259360509483,0.16652079467240188,0.0717784855276726,0.09474230914472928,0.024881031529182713,0.3908474779952521,0.0,0.0,0.3908474779952521,0.0,0.024881031529182713,0.06986127761554657,0.09665951705685531,0.06986127761554657,6.778918877566338,0.06986127761554695,905.028041009896,36.702366704947735,-0.0013112127322014698,-0.0013112127322014698,0.07046727279547113,0.07046727279547113,6.752726633304954,6.752726633304954,881.605220426079,881.605220426079,Train
2010-05-01,765.15594,6.641385555267334,6.682241864568214,-0.0408563093008798,4.3433251167969265e-05,-0.04089974255204777,-0.047314939773046016,-0.6864795743679377,0.0,0.0,-0.6864795743679377,0.0,-0.047314939773046016,0.006415197220998245,-0.047271506521878046,0.006415197220998245,6.634970358046336,0.006415197220998259,783.5589685412223,-18.40302371700352,-0.0013112127322014698,-0.0013112127322014698,-0.0012677794810335005,-0.0012677794810335005,6.68097408508718,6.68097408508718,820.4946815848084,820.4946815848084,Train
2010-06-01,824.0141,6.715400695800781,6.682224368626946,0.033176327173835674,-0.03965902328491241,0.07283535045874809,-0.040365965262046735,-0.5827851702087034,-1.3430850158534757,0.5349670306676886,-0.4040589925928936,-0.17872617761580978,-0.02838881314115294,0.10122416359990102,-0.06804783642606535,0.10122416359990102,6.61417653220088,0.10122416359990094,767.4134314775414,56.600667643552356,-0.09131668233245975,0.034539056050153866,-0.13097570561737215,-0.005119967234758542,6.551248663009574,6.677104401392187,720.5488206038401,817.3218998001475,Train
2010-07-01,941.7304,6.848780155181885,6.6822068726856765,0.16657328249620829,0.016533068807072542,0.15004021368913575,-0.011498097180008764,-0.15201133798696964,-1.1681175180608858,0.70802130489879,-0.23004810658104793,0.07803676859407829,-0.016727651467704694,0.16676786515684044,-0.00019458266063215185,0.16676786515684044,6.682012290025044,0.1667678651568405,821.3480043049423,120.38240340990149,-0.07959141429825643,0.046136111362847045,-0.06305834549118389,0.06266918016991958,6.6191485271944925,6.744876052855596,771.243492844686,874.7033842955676,Train
2010-08-01,824.0141,6.715400695800781,6.682189376744408,0.03321131905637298,0.07449920705519879,-0.04128788799882581,-0.0029212351656265345,-0.02402517330474491,-1.072280508449501,0.802397070985714,-0.13494171873189348,0.11091654542714857,-0.010354194092105987,-0.030933693906719822,0.0641450129630928,-0.030933693906719822,6.746334389707501,-0.03093369390671974,875.9813864645547,-51.96728734346095,-0.07316899505201403,0.05246060686780205,0.0013302120031847553,0.12695981392300085,6.683519588747593,6.8091491906674095,822.5884630373985,932.8357525903924,Train
2010-09-01,588.58154,6.37941312789917,6.682171880803139,-0.30275875290396925,-0.21661469933732602,-0.08614405356664323,0.020470590334544035,0.32503372791838886,-0.7438369203636707,1.115118411077912,0.1856407453571206,0.13939298256126825,0.011129312078651192,-0.09727336564529443,-0.20548538725867482,-0.09727336564529443,6.476686493544465,-0.09727336564529487,668.7053716639455,-80.12382869519547,-0.051158683691289265,0.07341730784859166,-0.2677733830286153,-0.14319739148873437,6.414398497774524,6.538974489314405,628.2633667326614,711.7465359446032,Train
2010-10-01,412.00705,6.023464679718018,6.68215438486187,-0.6586897051438525,-0.1781989375574341,-0.4804907675864184,0.0652219062172754,0.9928244973990215,0.0976966845353604,1.9526120039476615,1.025154344241511,-0.03232984684248952,0.06738845785981129,-0.5478792254462297,-0.11081047969762281,-0.5478792254462297,6.571343905164247,-0.5478792254462297,735.1951871517153,-323.18813759116847,0.005235830728339009,0.12954108499128358,-0.1729631068290951,-0.04865785256615052,6.509191278032775,6.63349653229572,690.8316574019956,782.4035170067742,Train
2010-11-01,941.7304,6.848780155181885,6.682136888920602,0.1666432662612829,0.15836640994633466,0.008276856314948233,0.08826893292859551,1.3367382214585204,0.3313780448996463,2.185237161844165,1.2583076033719056,0.07843061808661478,0.083012985219702,-0.07473612890475377,0.24137939516603668,-0.07473612890475378,6.923516284086639,-0.07473612890475412,1045.982673922325,-104.25226620748117,0.020895748252658476,0.14513022218674554,0.17926215819899313,0.3034966321330802,6.861399047119595,6.985633521053682,982.9257387549089,1113.0807444275952,Train
2010-12-01,1294.8794,7.166944980621338,6.682119392979333,0.4848255876420051,0.2653807401657101,0.219444847476295,0.07068177065071955,1.0742980138610603,0.1644155821003258,2.017997331279831,1.0912064566900783,-0.016908442829018044,0.07181487266516487,0.14762997481113013,0.33719561283087496,0.14762997481113016,7.019315005810208,0.14762997481112983,1151.24372319206,143.6356713391899,0.009706929456761845,0.1339228158735679,0.27508766962247194,0.39930355603927803,6.957207062601805,7.081422949018611,1081.8572634445966,1225.0762728895247,Train
2011-01-01,882.87225,6.784312725067139,6.682101897038064,0.102210828029075,0.02794030506526146,0.07427052296381353,0.04968688921347648,0.7610069350719936,-0.027661988091523648,1.825846836441823,0.8990924241751497,-0.1380854891031561,0.05894054713163376,0.015329975832179772,0.08688085219689523,0.015329975832179765,6.768982749234959,0.015329975832179876,896.0702069151174,-13.19795349714866,-0.0031649525914554397,0.12104604685472296,0.024775352473806023,0.14898635191998444,6.706877249511869,6.831088248958048,842.0519892864103,953.5496201436977,Train
