,DataOriginal,DataLog,Linear,DataLinear,MonthlyAverage,DataSeasons,DataNormalised,Purpose,ModelledNormalised,ResidualsNormalised,ModelledSeasons,ResidualsSeasons,ModelledLinear,ResidualsLinear,ModelledLog,ResidualsLog,ModelledOriginal,ResidualsOriginal
2018-04-01,1453.6849,7.2825446128845215,6.8114005800947455,0.471144032789776,0.1311907096815281,0.3399533231082479,1.070468373814734,Train,0.5067673921585083,0.5637009816562257,0.16093633704773194,0.17901698606051594,0.29212704672926004,0.17901698606051597,7.103527626824006,0.17901698606051575,1230.132894499865,223.55204202357254
2018-05-01,1115.6187,7.018060207366943,6.813139927381359,0.20492027998558449,0.10911404566992615,0.09580623431565834,0.3016812511538232,Train,0.4832535982131958,-0.18157234705937259,0.15346895866820492,-0.05766272435254659,0.2625830043381311,-0.0576627243525466,7.07572293171949,-0.05766272435254649,1196.3731345981087,-80.75448225435866
2018-06-01,1318.4584,7.184976577758789,6.814879274667971,0.3700973030908177,0.07070729844706097,0.2993900046437567,0.942739810504333,Train,0.44909149408340454,0.49364831642092843,0.14261994985358067,0.15677005479017603,0.21332724830064165,0.15677005479017603,7.028206522968613,0.1567700547901758,1140.8088255901152,177.64954843332225
2018-07-01,1521.2982,7.327976226806641,6.816618621954585,0.5113576048520558,0.033727300983446104,0.4776303038686097,1.5039951073049627,Train,0.46161457896232605,1.0423805283426366,0.14659696068761846,0.33103334318099126,0.18032426167106458,0.33103334318099126,6.99694288362565,0.33103334318099087,1105.6639669080153,415.63425086542225
2018-08-01,1183.2319,7.076849937438965,6.818357969241197,0.25849196819776754,0.14211153505330565,0.11638043314446189,0.36646670158402084,Train,0.5225892663002014,-0.15612256471618058,0.16596095881502568,-0.049580525670563785,0.30807249386833135,-0.04958052567056381,7.1264304631095285,-0.0495805256705637,1258.6546980019514,-75.42276440820137
2018-09-01,1115.6187,7.018060207366943,6.820097316527811,0.19796289083913265,0.045194808031593925,0.15276808280753873,0.481046632162817,Validate,0.5365395545959473,-0.055492922433130254,0.1703912128799418,-0.01762313007240307,0.21558602091153573,-0.01762313007240307,7.035683337439346,-0.017623130072403015,1149.3779131594717,-33.759260815721746
2018-10-01,878.9723,6.779890537261963,6.821836663814423,-0.04194612655246033,0.22731182880986145,-0.2692579553623218,-0.8478579440790052,Validate,0.5321992635726929,-1.380057207651698,0.1690128476776574,-0.4382708030399792,0.39632467648751885,-0.4382708030399792,7.2181613403019425,-0.43827080303997956,1379.6694792081626,-500.69718916910006
2018-11-01,1318.4584,7.184976577758789,6.823576011101036,0.36140056665775333,-0.058151051630285555,0.4195516182880389,1.3211129529601018,Validate,0.42706477642059326,0.8940481765395085,0.13562482879273577,0.28392678949530314,0.07747377716245021,0.28392678949530314,6.901049788263486,0.28392678949530303,1004.4718756771412,313.98649834629634
2018-12-01,1284.6517,7.159020900726318,6.825315358387649,0.3337055423386692,-0.011157164511380824,0.34486270685005005,1.0859273785465278,Validate,0.42657625675201416,0.6593511217945136,0.1354696874650706,0.20939301938497945,0.12431252295368977,0.20939301938497945,6.949627881341339,0.20939301938497934,1054.5216001058084,230.13013329262913
2019-01-01,980.39215,6.888972282409668,6.827054705674262,0.06191757673540632,-0.12131444001683533,0.18323201675224166,0.5769735598116511,Validate,0.4697197377681732,0.10725382204347789,0.1491709514170678,0.03406106533517386,0.02785651140023246,0.03406106533517386,6.854911217074494,0.03406106533517406,959.1347768379885,21.25737404091774
2019-02-01,1048.0054,6.955597877502441,6.828794052960875,0.12680382454156636,-0.0452775340800291,0.17208135862159546,0.541861601596505,Validate,0.4915676712989807,0.05029393029752427,0.15610929521920947,0.015972063402385994,0.11083176113918036,0.015972063402385994,6.939625814100055,0.015972063402386105,1044.0168243992568,3.9885466944931522
2019-03-01,878.9723,6.779890537261963,6.830533400247488,-0.05064286298552467,-0.028071187396915387,-0.022571675588609286,-0.07107524245003059,Validate,0.49780309200286865,-0.5688783344528993,0.1580895050424205,-0.1806611806310298,0.13001831764550512,-0.1806611806310298,6.960551717892993,-0.18066118063102987,1066.1151532939502,-187.14286325488774
2019-04-01,912.77893,6.817588806152344,6.832272747534101,-0.014683941381757215,0.1311907096815281,-0.14587465106328532,-0.4593401208047147,Validate,0.45564210414886475,-0.9149822249535795,0.14470025574080994,-0.29057490680409526,0.27589096542233804,-0.29057490680409526,7.108163712956439,-0.29057490680409526,1235.8537836599623,-323.07485299589985
2019-05-01,1217.0386,7.104997158050537,6.8340120948207135,0.27098506322982363,0.10911404566992615,0.16187101755989747,0.509710578354619,Validate,0.3537958860397339,0.15591469231488508,0.11235650683693187,0.0495145107229656,0.22147055250685801,0.049514510722965616,7.055482647327572,0.04951451072296553,1172.3815788308214,44.656995387928646
2019-06-01,1690.3313,7.433271408081055,6.835751442107327,0.5975199659737278,0.07070729844706097,0.5268126675266669,1.6588639121280326,Validate,0.313102126121521,1.3457617860065116,0.099433211527733,0.4273794559989339,0.17014050997479396,0.42737945599893384,7.005891952082121,0.4273794559989339,1115.6120250413578,574.7192737867672
2019-07-01,743.7458,6.613042831420898,6.837490789393939,-0.22444795797304096,0.033727300983446104,-0.2581752589564871,-0.8129599884109601,Validate,0.3811819553375244,-1.1941419437484844,0.12105362063533348,-0.37922887959182056,0.1547809216187796,-0.37922887959182056,6.992271711012719,-0.37922887959182017,1100.5066033395444,-356.7608147653257
2019-08-01,1352.265,7.210275650024414,6.839230136680553,0.37104551334386127,0.14211153505330565,0.22893397829055562,0.7208830353854039,Validate,0.32758456468582153,0.39329847069958235,0.10403246288076466,0.12490151540979096,0.24614399793407032,0.12490151540979094,7.085374134614623,0.12490151540979078,1207.9851705848182,144.2798440636193
2019-09-01,1386.0717,7.234950065612793,6.840969483967165,0.39398058164562766,0.045194808031593925,0.34878577361403373,1.0982806006324641,Validate,0.3230050206184387,0.7752755800140254,0.10257811704289603,0.2462076565711377,0.14777292507448997,0.2462076565711377,6.988742409041655,0.24620765657113797,1096.6259060177463,289.4457492556912
2019-10-01,946.5855,6.853917121887207,6.842708831253779,0.01120829063342832,0.22731182880986145,-0.21610353817643313,-0.6804816642832933,Validate,0.3732529580593109,-1.053734622342604,0.11853557429264774,-0.33463911246908085,0.34584740310250917,-0.33463911246908085,7.188556234356287,-0.3346391124690804,1339.3937384244666,-392.80822817056037
2019-11-01,980.39215,6.888972282409668,6.844448178540391,0.04452410386927674,-0.058151051630285555,0.1026751554995623,0.32331058197596646,Validate,0.3074449896812439,0.015865592294722564,0.09763664996721201,0.0050385055323502875,0.039485598336926456,0.0050385055323502875,6.883933776877318,0.005038505532350079,987.4086513406796,-7.016500461773376
2019-12-01,912.77893,6.817588806152344,6.846187525827005,-0.028598719674660877,-0.011157164511380824,-0.017441555163280054,-0.05492116688764143,Validate,0.27191346883773804,-0.32683463572537946,0.08635274949774302,-0.10379430466102307,0.0751955849863622,-0.10379430466102307,6.921383110813367,-0.10379430466102324,1025.1257287724843,-112.34679810842181
2020-01-01,912.77893,6.817588806152344,6.847926873113617,-0.03033806696127339,-0.12131444001683533,0.09097637305556194,0.2864726522745004,Validate,0.21805983781814575,0.06841281445635466,0.06925021636889007,0.02172615668667187,-0.05206422364794526,0.02172615668667187,6.795862649465672,0.02172615668667177,904.081594711993,8.697335952069466
2020-02-01,912.77893,6.817588806152344,6.8496662204002305,-0.03207741424788679,-0.0452775340800291,0.01320011983214231,0.04156544399000809,Validate,0.19044120609760284,-0.14887576210759476,0.06047924670479574,-0.04727912687265343,0.01520171262476664,-0.04727912687265343,6.864867933024997,-0.04727912687265334,968.7423164856813,-55.96338582161877
